Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,"Clean, Spacious, Dog-Friendly, Good Service","This hotel is very clean and spacious. We booked this for my wedding weekend and their 2-bed suites are easily large enough to fit 15 people as I had makeup artists and photographer/ videographer come in and out. My only minor gripe is that we had a noise complaint at 9pm the night before my wedding. They pretty much said that after the 2nd complaint, we would get evicted. My only wish is that they could have been more understanding and provide set a time for quiet hours.",May 2022,none,none,Thank you for providing your review. We appreciate you staying with us.,none,none,none,none,none,none,72,215
none,1 contribution,4.0 of 5 bubbles,Nice property and easy location,Parking was in a garage and pool was much smaller than the pictures looked.  The breakfast was great and room was very clean and big. It was nice having a kitchen and two beds separate from living room.  Extra shades for darkness were excellent!  Also early check in at 3 and late check out at 12 was very nice.,May 2022,none,none,Thank you for staying with us. We appreciate the review you submitted and we hope we can welcome you back again in the future.,none,none,none,none,none,none,73,215
none,1 contribution,5.0 of 5 bubbles,Highly recommend,Hotel was very clean and staff was friendly and accommodating. Highly recommended. Close to the airport and centrally located. They made travel easy with their shuttle. Would stay here again in a heartbeat,May 2022,none,none,Thank you for your review. We're glad to know you enjoyed your stay and we hope to see you again soon.,none,none,none,none,none,none,74,215
none,1 contribution,1.0 of 5 bubbles,over all rating,"it w as one of the best stays l ever had, the place was very clean and the service was great I was also surprised to see that they had laundry services at the hotel the breakfast was great every morning and staff was very friendly",April 2022,none,none,Thank you for your review. Perhaps it was an oversight however your rating and comments did not align. We are glad to read that you enjoyed your stay and we hope we can achieve 5 stars on your next visit. Thank you.,none,none,none,none,none,none,75,215
none,1 contribution,5.0 of 5 bubbles,"Clean, convenient, and pet friendly","Had a great experience staying at this hotel. We originally planned on staying only one night, but because our plans changed we check back in with no troubles, in fact the same room. Staff is friendly, the entire hotel is clean, and the gym is simple and functional. We did not get to use the pool but what a great addition.",May 2022,none,none,Thank you for your comments and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,76,215
none,1 contribution,5.0 of 5 bubbles,Irvine Hyatt House/John Wayne,"I rate them 6 Star Service!  They are better than All these High-end Establishments.  All staff are caring and loving and Truly professional.  The Rock Star Employees are:  Starting from leaderships Carey, Amy, and LaTice.  They should write a book on leadership and share with the world.  Sagira, Steven, Tommy, Emily, Rachel, Charles, Lorraine, Titian’s, Maria, Betty, and Neff head of Housekeeping.  You are All great Hospitality gurus!  Betty .Everyone there, Muah!  Muah!   And many more.",July 2021,none,none,Thank you for your review. We appreciate the wonderful comments and will be certain to share them with the entire team.,none,none,none,none,none,none,77,215
none,1 contribution,2.0 of 5 bubbles,"come in, set up your own IT","ONLY uses chromecast on the TV.  if you don't have it or don't care to set it up, you're out of luck.  its the only way you're going to turn on the TV.  I wasn't expecting this, and quite frankly wasn't interested in setting this up at the hour I checked in.",April 2022,none,none,Thank you for your review. We're sorry to hear that you were unable to access the Chromecast TV from the remote. If our Chromecast instruction card was missing from your guest room then we apologize and ensure you that our staff is available to assist with issues such as this. Thank you for staying with us. We hope to have a future opportunity to improve upon your stay experience.,none,none,none,none,none,none,78,215
none,1 contribution,4.0 of 5 bubbles,Hyatt stay,"Nice friendly staff. We had a suite and the kitchen was was great! It would be nice to have a patio/balcony and more outside spaces. But they have a free breakfast, a bar and a limited menu restaurant which was nice to have.",March 2022,none,none,Thank you for providing your review of your stay with us. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to welcome you back again soon.,none,none,none,none,none,none,79,215
none,1 contribution,5.0 of 5 bubbles,Awesome stay,"Abel was awesome, very friendly and made us feel welcome.  Like coming home to good friends.  breakfast was great everyone was so friendly!  Great place to stay. Very clean and location was close to a lot of hi ways",March 2022,none,none,Thank you for providing a review of your recent stay with us. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to see you again in the near future.,none,none,none,none,none,none,80,215
18 helpful votes,63 contributions,4.0 of 5 bubbles,"Good, clean overnight stay","We enjoy coming back to Hyatt House Irvine.  Aside from the central location for our purposes, it is very clean and predictable.  The add-on fees are a pain - $20 per day for self-parking and $75 for a pet.  Aside from that, the full breakfast has been restored and offers a good variety.  The scrambled eggs need some spicing up though maybe with some optional sides - cheese, onion, etc.",April 2022,none,none,Thank you for reviewing your recent stay with us. We appreciate your feedback and thank you for staying with us.,none,none,none,none,none,none,81,215
none,1 contribution,5.0 of 5 bubbles,Great facility and friendly staff! =),"Our overall experience was SUPERB! Rooms were clean, breakfast was great and the staff were very friendly, helpful and knowledgeable. If you are planning on going to Disneyland this hotel is about 20 mins to the theme park and 5 mins away from John Wayne airport. It's pretty convenient!",March 2022,none,none,Thank you for taking a moment to provide a review of your stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations and we hope to see you again soon.,none,none,none,none,none,none,82,215
none,1 contribution,5.0 of 5 bubbles,Home like feel,The room had very possible amenity you can think of even Tupperware! Didn’t have any waters which rooms normally do. If you are here for business or if you are flying in from John Wayne this is extreme close by,April 2022,none,none,Thank you for staying with us! We appreciate your review and we hope to see you again soon.,none,none,none,none,none,none,83,215
8 helpful votes,7 contributions,5.0 of 5 bubbles,All Around Very Positive,"We really enjoyed our stay here! It was very clean, everyone was extremely helpful and friendly. We appreciated the modern amenities and felt the value was very good. Parking was $20 per day, but we never had trouble finding a spot and it was convenient. It also had a great, central location for so many things. Disney, local beaches, and more all within 25 minutes. Would definitely recommend staying here!",April 2022,none,none,Thank you for your review. We appreciate you staying with us and we hope to welcome you back again in the near future.,none,none,none,none,none,none,84,215
none,1 contribution,5.0 of 5 bubbles,Great stay!  We will be back!,"We had a great stay at Hyatt House Irvine. We’ve stayed at other hotels since the pandemic, but this hotel was far superior. Daily cleaning, well staffed, responsive to our needs. 5 stars, we will be back!",April 2022,none,none,Thank you for providing us your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations and hope to see you again soon.,none,none,none,none,none,none,85,215
none,1 contribution,5.0 of 5 bubbles,"Comfortable stay, rested and right back on the plane!","The lobby, weight room, computer facilities were wonderful. Lobby/bar area conducive to socializing and meetings. Lobby staff was courteous, joyful and always offered assistance. We will be returning next year and at any time we will be nearby area.  Will also look for same kind of facilities in next city.",March 2022,none,none,Thank you for taking a moment to provide a review of your stay. We are glad to hear you enjoyed your visit and we look forward to welcoming you back again next year. Thank you for staying with us.,none,none,none,none,none,none,86,215
none,1 contribution,5.0 of 5 bubbles,Great Hotel and Location,I enjoyed my stay as it has the conveniences of home. It was not my first stay there and I have already booked my room for my next trip in a couple of weeks. The location is very close to my office and located close many eateries. Normally I would eat breakfast there but I di not on my most recent trip due to early start schedule for the different  client meetings.,March 2022,none,none,Thank you for your review. We appreciate your feedback and we look forward to welcoming you back again soon. Thank you for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,87,215
none,2 contributions,5.0 of 5 bubbles,Great location! Where Hospitality is key!,I love this location.  The breakfast was great with many options.  The staff was great too!  I felt it was a home away from home.  I would definately stay here again.  Did I mention parking?  It’s right on the property.  So convenient!,March 2022,none,none,Thank you for reviewing your stay with us. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations and we hope to see you again soon.,none,none,none,none,none,none,88,215
220 helpful votes,205 contributions,4.0 of 5 bubbles,Solid Choice,"Hotel has a welcoming and updated feel when you get to the lobby. The staff are top notch and no request is too much. The rooms are typical for Hyatt House which means a good size.  The living area, kitchen and bedroom were all in good shape and looked updated. The bathroom could use some work with some missing grout and caulk in the shower area. The quality of the breakfast provided each morning was good as well with plenty of hot and cold options. The hotel is about a 5 minute ride from the airport so it’s convenient if you need to be near John Wayne Airport. I would stay here again if I was ever in the area in the future.",March 2022,none,none,Thank you for providing your feedback and review on your stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to see you again soon.,none,none,none,none,none,none,89,215
none,1 contribution,5.0 of 5 bubbles,Great Place for an Extended Stay,"I was really surprised at how nice this place is. They have a bar with food. Gym. Pool. Laundry. Meeting area. Etc Etc. The rooms were like little apartments. I wish the studios would have a bigger fridge, but overall, it was a great place to stay. Would def stay again",March 2022,none,none,Thank you for your review and feedback. We appreciate you staying with us and we hope to see you again soon.,none,none,none,none,none,none,90,215
none,1 contribution,5.0 of 5 bubbles,Love the Hyatt House,"Clean.  Friendly.  Updated. BIG.  Gym. Pool.  Had a few issues with my room, but I am sure they will be addressed.  I dream of the Hyatt House having 2 bedrooms so I can use on vacation with my family. Amazingly CLEAN....",March 2022,none,none,Thank you for staying with us. We appreciate your review and we hope to have a future opportunity to welcome you back again.,none,none,none,none,none,none,91,215
48 helpful votes,75 contributions,4.0 of 5 bubbles,Go to place to stay in Irvine,"With kids at UC Irvine and business meeting in town makes Hyatt house a great place to stay. Rooms are clean, staff is friendly and helpful and rates are reasonable. It wasn’t too crowded so breakfast was an ease and the gym was available 24 hours",March 2022,none,none,We appreciate your review and thank you for staying with us. We hope to see you again soon.,none,none,none,none,none,none,92,215
1 helpful vote,2 contributions,5.0 of 5 bubbles,All-around Excellent,The Hyatt House Irvine/John Wayne Airport staff was friendlier than staff at competitor hotels.  The room and property was well maintained making our stay comfortable - wish we could have stayed longer.,February 2022,none,none,Thank you for taking a moment to provide your review and experience of your stay. We are glad you enjoyed your visit and we hope to see you again soon.,none,none,none,none,none,none,93,215
none,1 contribution,3.0 of 5 bubbles,Looks are deceiving,"Great location. Hotel is close to UCI and John Wayne airport. Friendly staff, breakfast quick and simple. The downfall to this hotel is the cleanliness. Our bathroom was not clean. I found hair on the shower floor, our toilet was not cleaned, the floor was not mopped. I asked housekeeping to service our room but it was not done to the standards they state. Thank goodness I brought my Clorox wipes to re-sterilize our room. It was amazing on how dirty the room was. The hotel appeared so clean and well kept until you actually clean the surface.",February 2022,none,none,"Thank you for providing your feedback regarding your stay experience. I sincerely apologize that your guest room was not properly serviced prior to your arrival. This is not an acceptable standard for our hotel, nor of Hyatt, and we will be certain to review this with our team to ensure this does not occur in our guest rooms. We hope to have a future opportunity to improve upon your stay experience.",none,none,none,none,none,none,94,215
142 helpful votes,125 contributions,5.0 of 5 bubbles,Very Comfortable,"Nice front desk, efficient check in, new hotel, clean rooms, great breakfast buffet (actual choices and scoop from a pan), 2 lobby computers, garage parking, grill to cook on sure beats the skanky old rooms at other hotels in the area. The staff are all polite and helpful. Special shout out to older Mx worker, young male (curly hair) at front desk in evening, and young female with long curly brown hair at am front desk.",February 2022,none,none,Thank you for your review. We appreciate your feedback and Thank you for choosing Hyatt House Irvine/John Wayne Airport. We hope to see you again soon.,none,none,none,none,none,none,95,215
21 helpful votes,18 contributions,5.0 of 5 bubbles,"Immaculate Property - Yes, plastic gloves in the breakfast area!","Stayed here for five nights during kids’ winter break. Location is the perfect jumping off spot for Anaheim theme parks, in terms of location. Not too close to the craziness of Disney but not too far that the drive becomes cumbersome.   Staff is very professional and welcoming. Rooms were bright and clean. Though water pressure on the 7th floor was poor.  Hotel values cleanliness and hygiene. I have never observed any property offering plastic gloves in the dining areas. This was much appreciated during this time of Covid.   I felt that breakfast options were limited. While there was a continuous rotation of breakfast meats like bacon and sausage, there were no bagels, pastries, danishes, or muffins.  There was no waffle maker as is standard at this class of hotels.  Be warned",February 2022,none,none,Thank you for your feedback and review. We appreciate you staying with us and we hope that we have a future opportunity to welcome you back again.,none,none,none,none,none,none,96,215
none,3 contributions,5.0 of 5 bubbles,VB  Review,The hotel is in a  convenient location for our trip to Legoland. The  hotel is clean and maintained well. The room was spacious for the amount we paid. Additionally the staff was helpful and provided us breakfast after the  alloted time.,February 2022,none,none,We appreciate your review and Thank you for staying with us!,none,none,none,none,none,none,97,215
none,1 contribution,5.0 of 5 bubbles,Best hotel!,Hands down nicest cleanest and most comfortable hotel I have ever stayed at. Good breakfast and awesome amenities! Very accommodating and responsive any time I asked a question or needed something extra for the room. Seriously an awesome hotel,February 2022,none,none,Thank you for your review. We're glad you enjoyed your stay with us and we hope to see you again soon.,none,none,none,none,none,none,98,215
none,1 contribution,5.0 of 5 bubbles,Best in class,"World class customer service,  Very clean and sanitized facility.  I've stayed at this location several times.  It will always be my choice for lodging when I'm in the area. If you seek clean and sanitized hotel with a customer focused staff this is it.",February 2022,none,none,Thank you for choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations. We appreciate you staying with us and we hope to see you again soon.,none,none,none,none,none,none,99,215
8 helpful votes,8 contributions,5.0 of 5 bubbles,Amazing service,"I'm a Hyatt Globalist and while I've been to my share of Hyatts, including this one where my first experience was just fine, the treatment I received was first class.  Not only did I get a couple water bottles at check-in, I was also given a couple ice cream bars, hand sanitizer, and wipes. This all made me feel very welcome, and to make matters even better--when I went back downstairs to grab snacks and refreshments, I was greeted by name.  It was unfortunate that I didn't get the room I wanted, and while I didn't complain, the person at the desk apologized about it as well.  Simply fantastic experience.",February 2022,none,none,Thank you for the feedback on your stay with us. We're glad to hear that our team members welcomed you as a valued Globalist member and we hope to have a future opportunity to welcome you back again soon.,none,none,none,none,none,none,100,215
none,1 contribution,4.0 of 5 bubbles,Good Experience,"The cleanliness of the hotel and room were great and no unpleasant odors; staff performance was good, they performed as expected. The breakfast offerings are limited in comparison to several other hotels at this price point. I would stay here again based on cleanliness alone, and overall it was a good experience.",February 2022,none,none,Thank you for review. We appreciate the feedback and thank you for staying with us.,none,none,none,none,none,none,101,215
none,1 contribution,4.0 of 5 bubbles,"Good spot for malls, and Disneyland",Breakfast was good except they weren’t doing there omelettes which was a bummer staff was friendly overall good stay. housekeepers could do a little better with cleaning sink and toilet. Really liked the water machine they have for guest purified water the best and free,February 2022,none,none,Thank you for reviewing your stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,102,215
12 helpful votes,33 contributions,5.0 of 5 bubbles,Excellent Stay due to Flight Change,We stayed at the Hyatt House  because our flight from John Wayne was delayed a day. We wanted to be near the airport and have shuttle service. We were very impressed with our suite. It was extremely clean and updated  with plenty of room for the two of us. The customer service was friendly and efficient. We caught the first shuttle of the day for our morning flight and that went very well. The food service was not available so we cannot review that. We had never stayed at a Hyatt before and will definitely consider this hotel brand again. It was a huge relief to find such a wonderful option when our travel plans were unexpectedly disrupted.,January 2022,none,none,Thank you for your review and feedback. We are glad you enjoyed your first stay at a Hyatt House location and hope we can welcome you back again in the near future.,none,none,none,none,none,none,103,215
1 helpful vote,7 contributions,5.0 of 5 bubbles,Great service and a wonderfully maintained property!,I have stayed here over the past year and a half and the staff actually remembers me although it was not more than a handful of times.  They are always so welcoming and the rooms and property are always pristine!,January 2022,none,none,Thank you for providing your review and feedback. We're pleased to hear that you enjoy your visits to our location and we look forward to welcoming you back again soon.,none,none,none,none,none,none,104,215
1 helpful vote,3 contributions,5.0 of 5 bubbles,Great hotel in Irvine!,"In a year where I didn’t travel as much as I normally would, I ended up traveling to Irvine multiple times in late 2021.  Every time I stayed at the Hyatt House Irvine and it was consistently awesome.  Great staff, comfortable rooms, relatively new, and a great location.  It continues to be my go-to hotel in the area.   Tommy and Abel are awesome at the front desk as well.  Just a great hotel overall.",December 2021,none,none,Thank you for taking time to provide your review and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,105,215
11 helpful votes,34 contributions,3.0 of 5 bubbles,Extra Miles for Nothing,"Overall experience went as expected but expected more detailed attention to things like broken clock, morning wakeup calls, and room changes and up grades after all days and nights stayed in Hyatt to reach Globalist level. The bed is old. You back will never be straight. Too soft and uneven.",January 2022,none,none,Thank you for your review and feedback. We're sorry to hear that things did not go as well as they should have and we will work hard to ensure our team members are adequately performing their duties and communicating effectively.  We appreciate you choosing Hyatt House Irvine/John Wayne airport and hope we have a future opportunity to improve upon your stay experience. Thank you.,none,none,none,none,none,none,106,215
20 helpful votes,77 contributions,2.0 of 5 bubbles,Very disappointing service and billing practice,"Very disappointing service and bill practice  I would rate the Hyatt House at John Wayne “poor” because of the service I experienced.  I reluctantly do so because the facility itself was nice and quite convenient.  I generally do my research in advance and do not stay at places with poor ratings if they are legit.  I particularly liked the location and the configuration of the room.  Normally I would definitely return for these reasons, but other issues would dissuade me.  I found the staff to be very genial, but not terribly effective.  One individual (Abel) was particularly welcoming.  The problem is that when I asked for several services, they did not happen.  I am not sure if this is due to poor training or a broken system.  Three requests were ignored.  First, I asked the",January 2022,none,none,"Thank you for your review and feedback. I'm sorry to hear of the issues that you encountered during your stay with us. Your feedback will definitely be shared with our entire team to ensure our staff members are properly communicating between departments and to avoid issues like these in the future. The incidental hold amounts can vary at different locations and hotel brands. Since the incidental are a hold of a dollar amount, any unused portion is released by the hotel upon check out. We apologize if this appeared as a 'bill' however this is only an authorized amount.  I sincerely appreciate your honest feedback regarding our services and we will continue to work on improvement on communications within our departments and our guests. I do hope that we have a future opportunity to improve upon your stay experience and appreciate you choosing Hyatt House Irvine/John Wayne Airport.",none,none,none,none,none,none,107,215
66 helpful votes,56 contributions,5.0 of 5 bubbles,Definitely a WOW,"Upscale, reasonably priced brands like Hyatt House have really changed the hotel game for the better, but this particular property really sets the bar with the right amount of practicality and luxury.  Rooms and amenities definitely 4 star +, kitchens are amazing, layout of rooms super functional, location great, but the staff is 5 star all the way, with Abel, Rachel and Ivan all standouts.  Definitely a go to property in  Irvine.",January 2022,none,none,Thank you for your review and feedback. We're glad you enjoyed your stay and we hope to see you again soon.,none,none,none,none,none,none,108,215
220 helpful votes,369 contributions,4.0 of 5 bubbles,Happy overall,"We were overall very happy to stay here. Although the room was not as large as it looks on the internet, it was okay for a family of three. Kitchen was great with a microwave, a toaster, and a small fridge. Quite impressed with hundreds of TV channels (more than 7 HBOs). Breakfast was well provided. Menu was a bit mundane but slightly changed every other day. One complaint is with the front regarding housekeeping, which is to be done every fourth day. However, on our fourth day, when I checked with the front, I was told that we are in the list: however, the room was not taken care of and maid said the room is not in the list. We had to wait another 2 hours to get the cleaning done.  Location is great. Not too far from the airport and other spots of convenience. a few OCTA bus",January 2022,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to have another opportunity to welcome you back.,none,none,none,none,none,none,109,215
none,6 contributions,5.0 of 5 bubbles,Great hotel for quick weekend,"This hotel is convenient to OC Airport, UCI, Newport Beach and Fashion Island shops and restaurants. Staff was friendly and helpful. 2- room suite was perfect for student to study at kitchenette  peninsula. Free hot breakfast with many options. We will return!",January 2022,none,none,Thank you for your review and feedback. We're glad you enjoyed your stay with us and hope to see you again soon.,none,none,none,none,none,none,110,215
147 helpful votes,256 contributions,5.0 of 5 bubbles,Perfect business hotel for early morning flight,"Stayed 1 night in Jan to be close to SNA for early morning flight.   Easy check-in, clean room / suite (407), nice part of town (upscale business district), walking distance to Baja Fresh, etc..   Nice breakfast with hot items and shuttle to airport.   Mini market and bar (closed) in lobby to get drinks, ice cream, etc..    Perfect for what I needed.",January 2022,none,none,Thank you for your review and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to welcome you back again in the future.,none,none,none,none,none,none,111,215
1 helpful vote,1 contribution,2.0 of 5 bubbles,There are much better Hyatt alternates in the city,"The rooms at the hotel were pretty clean which is not very common in the LA area. Although the location of the hotel is pretty far out and then they charge 20$ for parking in the middle of nowhere which does not seem warranted, there were no noteworthy amenities and the provided Chromecast connection in the room did not work. Also our toaster in the room was broken and the staff/management seemed pretty unaccommodating. I think it was a 2* experience mainly because of the lack of Covid safety at breakfast/around the hotel common areas, broken toaster/staff attitude, parking charges.",January 2022,none,none,"Thank you for your review. We apologize that we did not have the opportunity to replace the toaster inside your guest room during your stay with us and apologize that our staff members did not have an opportunity to help with your Chromecast device. As we are located within 5 minutes of the John Wayne Airport the hotel does charge for parking, as a number of others do, and we have continued to remain on the lowest end of parking fees of the surrounding hotels.  The hotel does supply sanitizer and gloves for all of our guests during the breakfast buffet hours and we encourage our guests to utilize both. I apologize if we missed guests that may not have been wearing a face covering while in the breakfast area. Our team will continue to monitor our guests as best as possible to ensure the current compliance is followed. We want to ensure our guests and employees have a safe and comfortable stay and we will work to improve upon your stay experience. We appreciate and value your feedback which will allow us to continue to improve our guest experiences. Thank you.",none,none,none,none,none,none,112,215
none,1 contribution,5.0 of 5 bubbles,We loved it!,"We booked the big room - 2 queens in bedroom and 1 sofa bed in the living room for a 4 night stay in Dec 2021.  The room was very large and there was lots of open space and we never felt crammed which was nice.  The decor in the room was well kept, and the kitchen was well stocked with newer cookware and cooking utensils.  Breakfast was adequate and well-stocked.  We appreciated the fact that is was not the exact same breakfast everyday.  Parking garage worked for us and was short walk back to the hotel.  The only issues we experienced were (i) hair dryer was broken which they quickly swapped out for new one, (ii) shower drain cover would not stay open which they quickly corrected, and (iii) and room in general was little bit dark even when all lights on.  I wish we had the",December 2021,none,none,Thank you for reviewing your stay. We're glad you had an enjoyable experience and we hope to see you again in the future.,none,none,none,none,none,none,113,215
none,1 contribution,5.0 of 5 bubbles,Very nice clean and cozy,The room was very well kept and the staff was very friendly and helpful.  The design was modern and perfect for my wife and I. There are a lot of great places to eat locally and the parking is easily accessible.,December 2021,none,none,Thank you for staying with us and providing your feedback on your stay. We hope to welcome you back again in the near future.,none,none,none,none,none,none,114,215
none,1 contribution,5.0 of 5 bubbles,Excellent and clean!,"Look no further for quality and kind staff at a hotel that lives up to their good reviews. Parking in back garage seemed to be no problem. Breakfast was good and continental as expected. Every question is addressed kindly and with respect, and humor for those who have one.",December 2021,none,none,Thank you for staying with us. We're glad you enjoyed your stay.,none,none,none,none,none,none,115,215
none,1 contribution,5.0 of 5 bubbles,Excellent,"Everyone was helpful and friendly, I liked the complimentary breakfast and the remote was cleaned and in a sealed clear bag to show it was sanitized. Close to airport and to business training. Loved it",December 2021,none,none,Thank you for providing your review and for choosing Hyatt House Irvine/John Wayne Airport.,none,none,none,none,none,none,116,215
none,1 contribution,5.0 of 5 bubbles,Would return again,"The staff was very friendly and helpful. The hotel and room were in very good condition, and kitchenette nicely stocked with supplies. The only issue  was the shower that leaked onto the bathroom floor, but we were given several extra towels to absorb the water until it could be repaired. We were impressed with the hot breakfast and automated plastic glove dispenser for sanitary use of serving utensils.",December 2021,none,none,Thank you for sharing your feedback regarding your stay. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to have a future opportunity to welcome you back again.,none,none,none,none,none,none,117,215
323 helpful votes,320 contributions,4.0 of 5 bubbles,Very nice staff,"Hotel was fully staffed with 2-3 working the front desk. Management was very hands on and attentive with guests interactions.   Breakfast started at 630a weekdays and 7a weekends. Full hot and cold items were available. Breakfast host did a great job.   Rooms were very clean and great shower pressure. Laundry on 7th floor was 2.50/1.50 using quarters. 3 washer and dryers each.   Parking garage in rear with plenty of space. Minor complaint would be for the hotel to check the pans in rooms with kitchens. Two had very deep scratches into the metal making it unusable. Also, king size pillows for king beds would be nice. Small pillows did not allow for a good nights sleep.",November 2021,none,none,Thank you for your review and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to see you again soon.,none,none,none,none,none,none,118,215
none,1 contribution,5.0 of 5 bubbles,Very nice place!!,"Hotel staff is really friendly and the hotel room is very nice and clean.  The staff also respects your wishes if you do not want housekeeping.  Walls are not thin so you can sleep peacefully.  The kitchen is really nice with cups, plates, bowls, cooking utensils, cookware, toaster, microwave, fridge, and stove.  I love cooking so this is awesome for me!!",November 2021,none,none,Thank you for taking a moment to provide your review and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope we can welcome you back again soon.,none,none,none,none,none,none,119,215
none,1 contribution,4.0 of 5 bubbles,Good location and nice parking,"Checked into the hotel around 1PM. The checkin was quick and room was nice and clean. The hotel is located besides the main street, which is wide and easy to access. The outside is not large, but nice and clean with bamboo trees. There is also swimming pool, but we did not use. Good service and breakfast.",November 2021,none,none,Thank you for providing your review. We appreciate your feedback and Thank you for staying with us. We hope to welcome you back again soon.,none,none,none,none,none,none,120,215
35 helpful votes,61 contributions,5.0 of 5 bubbles,Stay Here Before Flying,"I stayed here the night before a flight to Maine. I was done with Ubers, trains, and buses, and after a month of traveling around California I needed a good night's sleep before flights, which are hell these days. Check in was friendly and easy. I put down the blackout shades and had a great night's sleep in the comfortable king-sized bed. Complimentary breakfast was delicious and I left happy.  One of the biggest perks of this hotel is that they drive you to your airport in a van. Call 24 hours ahead to schedule the ride to make it easier for both you and administration. Due to hotel policy, they cannot drop you off directly at your airline, but the driver was really friendly and I was just a short walk away from my terminal.",November 2021,none,none,Thank you for reviewing your stay with us. We are glad you enjoyed your visit and we hope to see you again soon.,none,none,none,none,none,none,121,215
none,7 contributions,5.0 of 5 bubbles,Cousins reunion,"Most of our activity was away from the hotel but we DID have a fairly large breakfast gathering that went through late morning. Wait staff was more than cordial and helpful, keeping water glasses ful and removing dishes and such - very friendly",November 2021,none,none,Thank you for your review. We appreciate you staying with us and hope to see you again soon.,none,none,none,none,none,none,122,215
49 helpful votes,43 contributions,4.0 of 5 bubbles,Basic hotel near the airport,"The Hyatt House Irvine is a good hotel near the airport and close to other areas.  The rooms are somewhat poorly designed, extra large bathrooms, but a closet less than 2 feet from the side of the bed, and limited light throughout the room.  However, the staff, especially the breakfast staff are lovely and the front desk staff are accommodating.  Overall a fine place to stay.",November 2021,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to see you again soon.,none,none,none,none,none,none,123,215
none,1 contribution,1.0 of 5 bubbles,Julie's review,"It's a very nice, clean property. The associates are all very friendly, polite and helpful.  It was a short staycation with a little work involved haha!!  I asked the Front Desk if I could get a late check out due to a 1pm zoom meeting and they were able to accommodate me no problem.  I would stay here again in a heartbeat!!!",November 2021,none,none,Thank you for reviewing your stay. It appears your stay went well so perhaps the score was just a typo. We look forward to welcoming you back again soon.,none,none,none,none,none,none,124,215
2 helpful votes,1 contribution,5.0 of 5 bubbles,Best bang for your buck.,"They're are 4 other hotels near by that I visited. Hilton charge for breakfast. Embassy housekeeping visits were below standard. I had to switch rooms because my room was not turned over and I watched wine glasses sit outside a room for 2 days. Embassy breakfast is a small window of opportunity but they do make omelets to order. Sonesta only has 1 microwave per floor which is not sanitary in times of Covid so I didn't even bother checking in. Marriott was a bit overpriced. Hyatt House is like a mini vacation. They have studio rooms with a full kitchen stocked with dishes. Motion sensors on the bathroom lights. Free wifi. Embassy and Hilton wifi was not free. Hyatt House has a gym, pool, and free shuttle to the airport. All hotels charge for parking and Hyatt House is $18 a day.",October 2021,none,none,Thank you very much for taking time to write your review about your experience at our hotel. We sincerely appreciated it and are glad you enjoyed your stay. We are hopeful to return our omelet station again sometime in the future and are glad that you found our hotel to be a better fit for your travel accommodations. Thank you for staying with us. We hope to welcome you back again in the near future.,none,none,none,none,none,none,125,215
none,1 contribution,5.0 of 5 bubbles,Beautiful Hotel,"An incredible stay with a complete kitchen, nice view & all utensils and such that could be needed. Staff was very friendly & kind. Rooms & amenities were better than anticipated! A great and comfy place to stay especially after a long day out.",October 2021,none,none,Thank you for your review. We're glad that you enjoyed your stay with us and we hope to welcome you back again soon.,none,none,none,none,none,none,126,215
none,1 contribution,5.0 of 5 bubbles,Clean new hotel,"Nice place to stay when visiting friends and family. Would stay here again. Free breakfast was pretty good too. Hotel is very new, with led lighting, clean new rooms, and nice shower/baths. We would stay again. Also pretty close to grocery store.",October 2021,none,none,Thank you for your review. We appreciate the comments and feedback and we Thank you for staying with us.,none,none,none,none,none,none,127,215
