Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,2.0 of 5 bubbles,I’ll pass next time,"The staff was nice.  I’m not picky but the room was not clean.  There was hair on the bathroom floor and pee around the bottom rim of toilet.  The bottom part of toilet that attaches to the floor was not clean.  That made me feel like everything else most likely wasn’t clean either so I couldn’t sleep comfortably.  The room smelled really bad too, it was awful!  The room wasn’t cheap either.  I chose it because it was close to the ferry.  Definitely going to stay somewhere else next time.  I felt like I stayed at a motel 6.  A big plus was the breakfast!",August 2021,none,none,"Good day, Sylv441,  Thank you so much for reviewing us. We apologize for the issues experienced in your room. We take cleanliness very seriously and appreciate this feedback as it helps us improve our services. We hope you can provide us with another opportunity to make things right.   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,99,99
3 helpful votes,28 contributions,5.0 of 5 bubbles,Peaceful and relaxing stay,The hotel was clean and the staff was friendly. The breakfast was warm and plenty of variety for each member of the family. Very quiet even though it is right on PCH. We plan to stay here when back in the area again. Thank you very much for a good experience.,August 2021,none,none,"Good morning, noaztraveler!   Thank you so much for your review on Tripadvisor. We appreciate the kind comments regarding the cleanliness and staff. So glad to hear you enjoyed the warm complimentary breakfast! It's great, huh? Please come back soon and stay with us.   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,100,99
18 helpful votes,3 contributions,5.0 of 5 bubbles,Excellent stay,This must be one of the best Holliday Inn Express. Super friendly and helpful staff.Great location near shopping mall and restaurants .I especially liked the ‘’quiet hours” at night. Nice clean pool. Thank you for a very pleasant stay .,August 2021,none,none,"Hi Mvanzoest,  Thank you so much for your review. We're so happy to hear you enjoyed your stay with us. Our location is prime and you really can't beat it. Please come back soon!   All the best, Holiday Inn Express Team",none,none,none,none,none,none,101,99
none,1 contribution,2.0 of 5 bubbles,Holiday Inn Express Newport Beach CA,Not used to paying over $300 for a queen room in a Holiday Inn Express.  The front desk folks were terrific.  Check in was efficient and easy.  Upon opening the door to my dissapointing room (was sure for that money I would have a King) the room reaked as if the carpet had been shampooed in cheap skin moisturizer.  3 light bulbs were out in the room.  The showed hardware leaked all night and the thermostat I believe was faulty.  The complimentary breakfast was nice and expansive but overall I must say (as someone who has spent over 100 nights in Hotels EVEN since Covid) I am genuinely quite dissapointed.,August 2021,none,none,"Hi Michaelbj7400DA,  Thank you so much for your review. We appreciate your comment about our team being terrific. We take pride in service and do our very best every interaction. We're so sorry to hear about the issues with your room. Please feel free to reach out to us directly as we would love an opportunity to make things right. Please contact David Arriola, General Manager, at 949-722-2999.   All the best, Holiday Inn Express Team",none,none,none,none,none,none,102,99
none,1 contribution,5.0 of 5 bubbles,We LOVE this hotel!,"This is a great place to stay!  Relaxing, comfortable, within walking distance of restaurants and the beach.  The beds are so comfortable, the staff freindly and helpful, the rooms comfortable.  Everything was VERY clean.  The breakfast is great with both hot and cold options.  We love the outdoor pool and hot tub.  We also love the quiet hours after 10pm which makes this a great place to stay, relax and rest. I can't say enough about this awesome hotel.",August 2021,none,none,"Hi 168twilad,  Thank you so much for your review. We are so happy to hear that you enjoyed your stay with us and had a chance to enjoy the neighborhood. We have some great restaurants within walking distance.   Please come back and visit soon.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,103,99
none,1 contribution,1.0 of 5 bubbles,So disappointed,This place is expensive to stay at and our entire room was covered in cracked ceilings and mold. I complained and they ended up refunding half my stay. It should have been a full refund. The whole experience was a let down.,April 2021,none,none,"Hi lindseyk594,  Thank you for your review. We are sorry to hear about the issues you experienced during your stay. We hope you can give us another opportunity as we value your business.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,104,99
2 helpful votes,4 contributions,5.0 of 5 bubbles,Great Location!,Great location. Very clean. We came down for the night and it was a great experience. Would stay here again. Small pool. Plenty of parking. Walking distance to a number of restaurants and easy for LYFT’s if you want to go further than walking distance.,July 2021,none,none,"Hi Tagurit321,  Thank you for your review. We are so happy to hear that you enjoyed your stay with us. Please come back and visit soon.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,105,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Would stay there again,Everything was clean and comfortable.  Breakfast was awesome! Really enjoyed our stay. Staff was friendly.  Pool and spa were perfect for the end of the day.  Location is perfect if you don’t want to deal with beach parking .,July 2021,none,none,"Hi 292wendig,  Thank you so much for the 5-star review. We are so happy to hear you enjoyed your stay! Our friendly staff and amazing amenities are really what set us apart from the rest. Please come back soon as we're excited to welcome you back.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,106,99
2 helpful votes,1 contribution,3.0 of 5 bubbles,No points is a bad thing,I like the hotel. I do not like the fact that I do not get any points because I purchase in a bundle with flight from a 3rd party. This may make it so I no longer stay there 2-3 times a month for 2-3 nights each time.,July 2021,none,none,"Hi 120coryl,  Thank you so much for your review. We are so sorry to hear you are disappointed about not receiving points. 3rd party reservations are not eligible therefore we recommend you book directly through the hotel or brand site.  We hope to have you back soon.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,107,99
58 helpful votes,64 contributions,4.0 of 5 bubbles,Fun getaway with my grandson,Picked this hotel as my free anniversary room with IHG. I hadn’t been to Newport in 35 years and I thought the location was close enough to the beach and we could walk along the bay. The Peking by the beach in Newport on a summer Saturday is crazy we ended up driving down to Huntington. The docks right across the street are private so can’t walk really close and being not familiar with the area I didn’t want to just start walking with a 12 year old. We did have dinner a short walk at GuacAmigos and it was in the docks so we had a great view! So for my purpose it really didn’t work out but it is a clean hotel and there is a weird smell like others said but more of a musty beach smell to me. The breakfast was good for free there were hot and cold choices. The beds are comfy we got,July 2021,none,none,"Hi Michelle F,  Thank you so much for staying with us back in July. We really appreciate it and hope to have you back soon. So glad you had an opportunity to explore the town with your grandson.   Please come back and visit soon.  All the best, Holiday Inn Express Team",none,none,none,none,none,none,108,99
1 helpful vote,3 contributions,5.0 of 5 bubbles,Amazing staff!,"We had a great time in Newport Beach. Short Walk to Lido isle and cute shops. The staff at Holiday Inn Express was so thoughtful, kind and made our stay great. Daisy is a gem of a human! She deserves a promotion!",July 2021,none,none,"Hi NicoloeN1713,  Wow! Thanks for the 5-star review. We appreciate your shoutout about our team, especially Daisy as she's one of our rockstars! Please come back soon as we're excited to have you stay with us again.  All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,109,99
1 helpful vote,2 contributions,4.0 of 5 bubbles,Decent hotel that won’t break the bank,"We stayed here for three nights while on a family vacation.  The hotel is clean and staff were attentive to maintaining high standards of cleaning, particularly around the breakfast area.  The rooms are ok…not great.  They are clean but the beds weren’t super comfortable.  There were also water stains on the ceiling in our room, giving it a slightly older feel.   Breakfast was decent and check in/check out was very convenient.",July 2021,none,none,"Hi C1064EJkathleenp!   Thank you so much for your review. We appreciate you staying with us and we're so happy that you noticed our efforts in our guestrooms and breakfast area. We apologize for our beds and the water stains on the ceiling. We will share your comments with our team to ensure we continue to improve our services. We look forward to your return.   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,110,99
1 helpful vote,1 contribution,4.0 of 5 bubbles,Good stay for a few nights,Good location and clean and comfortable bed. Breakfast was pretty good better than most these days. About a 1.5 walk from beach or Newport Pier so that was nice. Very walkable Overall would stay here again,July 2021,none,none,"Hi cynthiapV4249FT,  Thank you for your kind review. We're so happy to hear you enjoyed our beds and breakfast. The area is very walkable and there is so much to do in Newport Beach! Please come back soon!   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,111,99
3 helpful votes,2 contributions,1.0 of 5 bubbles,Anniversary,Our room not ok- bathroom sink was badly cracked- no bath mat for shower. It needed a more thorough cleaning - lamp shades were all dented. When you pay $250 a night you expect the room to be in better shape! Also king mattress was old and springs could be felt. I would not stay here again even if you are desperate!,June 2021,none,none,"Good Day, Lrtalker,  Thank you for reviewing us on Tripadvisor. We are so sorry to hear about the condition of your room. We will be sharing your comments with our team as these comments help us improve the quality of our services and product.   We wish you well and hope you will give us another opportunity.   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,112,99
3 helpful votes,1 contribution,3.0 of 5 bubbles,May be time to check this place for mold?,"I try and stay at Holiday Inn Express when I travel and have a say in the matter. This place is in a nice area, and it is tucked away along a main street. It's fairly small, as major chains go. I thought the people at the front desk were warm and helpful, and they have a very small pool and hot tub, as well as a workout room. The lobby is comfortable enough, and they serve a small breakfast every morning, which is helpful. It's those powdered scrambled eggs, pre-made omlette foldover things, and sausage or bacon, depending, plus a few cereals, yogurts, bagels, oatmeal packets, etc. And apples and oranges. So it isn't luxurious, but it's a meal you won't have to pay for, in a comfortable setting.   The rooms: Our room had a very strong moldy smell. It was awfully humid there, so",June 2021,none,none,"Hi jamiecC5836WG,  Thank you for your honest review of your experience here in Newport Beach! We appreciate the kind feedback regarding the team and the public spaces. We wanted to apologize for the condition of your room. We shared your feedback with our housekeeping and maintenance team to ensure we address these issues. We thank you so much for bringing these things to our attention as this feedback helps us improve our services.   Please come back and stay soon!   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,113,99
14 helpful votes,7 contributions,5.0 of 5 bubbles,Great value!,"Excellent service, clean room, great value. David was awesome and even took the time to help me plan a running route during my stay. Very happy I selected the Holiday Inn Express at Newport Beach while in the area for my son's basketball tournament. Thank you!",April 2021,none,none,"Hi familytravel32,  Thank you so much for your review. We really appreciate you staying with us! We're so happy to hear that David was able to assist you in your running route. There are some beautiful parts of Newport Beach so we're happy you had an opportunity to explore!   Please come back soon!   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,114,99
1 helpful vote,2 contributions,5.0 of 5 bubbles,None,Excellent room; friendly service at the front desk.  No issues; will highly recommend to anyone planning on staying in Newport Beach.  Please add Sports Net LA to your TV system ( the Dodgers channel ).  Thanks!,June 2021,none,none,"Good Day mikemT478OZU,  Thank you for the 5-star review! We are so happy that our team was able to accommodate all your needs and provided the best customer service in town! We appreciate the recommendation regarding the Net LA channel and will look into it.   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,115,99
65 helpful votes,122 contributions,4.0 of 5 bubbles,Escaping the AZ Heat,"A great hotel. Very clean, staff were extremely friendly and offered great service. Beds were very comfy with nice sheets and soft towels in the bathroom. Very convenient and in walking distance to some nice restaurants. Would stay here again as it’s close to all the attractions. My husbands complaint, our room was near highway 1 and we could hear traffic all night.",June 2021,none,none,"Hi sallyjn,  Thanks for staying with us and reviewing us. We are so excited to hear that you enjoyed your stay and had an opportunity to explore the neighborhood. There are so many hidden gems in Newport and we encourage all our guests to go explore them.   Please come back soon!   All the best, Holiday Inn Express Newport Beach",none,none,none,none,none,none,116,99
1 helpful vote,1 contribution,3.0 of 5 bubbles,Most things good... but one con to note,"Overall good stay. Friendly staff, clean hotel, great location, good breakfast. I gave it 3 stars because the walls seem to be very thin. We could hear other people through the walls, especially at night when we were trying to sleep. This makes for an unpleasant night sleep when your hotel neighbors are on different schedules and/or noisy. We also could hear all the plumbing from other rooms. I am not intending this to be a bad review of the hotel but just an honest one. I’d probably stay again for a quick 1 or 2 nighter but if you are a light sleeper then you should probably consider staying elsewhere. We were unlucky enough to stay next to early wakers (5am) who liked to talk and shower a lot.... -_-",June 2021,none,none,"Hi bumzhabu,  Thank you so much for your honest review. We are really happy to hear you enjoyed our team and location! I apologize that you were not able to get a good night's rest, though. Please accept our apologies and we hope to have you back soon.   All the best, Holiday Inn Express",none,none,none,none,none,none,117,99
35 helpful votes,14 contributions,4.0 of 5 bubbles,Clean and comfortable,The staff was very friendly and accommodating. Top notch customer service. The room was a bit dated. Could use some updating but it was clean and comfortable. This hotel is not on the beach but it is in a convenient location and the price was much better than what you would pay at a place on the beach.  The complimentary breakfast was pretty good with a variety of food options.  I would recommend this hotel and would stay there again. Thanks to the staff for the great service.,May 2021,none,none,"Good day, Jancor!   Thank you so much for your honest review. We appreciate the shoutout to the team for their service. We take pride in providing our guests with the best customer service experience. We also take pride in our cleanliness standards and are happy to hear you recognized our efforts during your stay with us. Please come back soon!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,118,99
4 helpful votes,3 contributions,5.0 of 5 bubbles,Great place,"This hotel is perfectly located and is a great value.  The beds were nice, room was clean and it’s walkable to bars and restaurants.  I would stay here again if I were in the area.  The weather was nice too.  Try Billy’s on Bay for Mai tais.",May 2021,none,none,"Hi 592tiam,  Thank you so much for reviewing us on TripAdvisor. We appreciate your feedback and are so happy to hear that you had an opportunity to explore the area. Billy's is the SPOT for mai tais and a great restaurant partner. We hope you come back soon as we're super excited to see you again.   All the best, David Arriola  General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,119,99
2 helpful votes,2 contributions,5.0 of 5 bubbles,Beautiful weather in Newport Beach.,"Holiday Inn was a wonderful hotel to stay in for wedding on a yacht in Newport.  Just had to walk across street!  Nice breakfast, comfy bed, clean room, friendly staff!  Nice pool area and gorgeous weather",May 2021,none,none,"Hi, itsjanmeek,  Thank you for staying with us and reviewing us on Tripadvisor! We appreciate the kind remarks regarding our service, cleanliness, and breakfast offerings.  Our location makes us a perfect spot to attend local events and we're happy you had an opportunity to enjoy your time with us. Please come back soon and visit.   All the best,  David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,120,99
112 helpful votes,1387 contributions,4.0 of 5 bubbles,"Clean, excellent staff and a convenient location","We picked this location because it was about half-way between friends we wanted to visit in  LA and near San Diego.  The location was very convenient for both of our trips, plus near shopping, restaurants and the beaches.   Our room was spotless and well-maintained although the beds seemed really high and hard to get into.  The common areas of the hotel were also clean and well-maintained.  The staff was unfailingly cheerful and helpful.  The included breakfast was as you expect, but you had choices of eggs, pancakes, juice, coffee/tea, yogurt, and cereal. We did use the pool, but it seemed very nice and had a nice cabana area.  I would definitely stay at this hotel again",May 2021,none,none,"Good Day, MilesToGo!   Thank you for choosing to stay with us! We know there are a ton of choices between San Diego and Los Angeles and we're happy you came to Newport Beach. Thank you for your feedback regarding the beds. We will definitely keep that in mind when we go through our next guestroom refresh.   Please come back soon as we're excited to welcome you back.   All the best, David J. Arriola General Manager  Holiday INn Express Newport Beach",none,none,none,none,none,none,121,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Better than expected,"I booked this place because of its location, just a short walk to the other side of PCH and with in a mile walk of some great restaurants in the area. I was worried about it being an express version of the hotel and thought it would be run down or have poor amenities. In reality it was a great choice. The rooms were good and clean, the parking for overnight was cheaper than most of the parking fees in the area, the resort fees were also one of the cheapest. They even offered a decent hot breakfast menu included in your stay, which other higher priced hotels did not offer. The staff was friendly and I would definitely stay here again when we are back in town.",May 2021,none,none,"Hi Gigijanis01!   Thank you for the 5-stars! We love surprising our guests with how wonderful our property is. We have it all; hot breakfast, complimentary wireless internet and competitive parking rates!   Please come back soon!   All the best, David Arriola  General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,122,99
59 helpful votes,44 contributions,5.0 of 5 bubbles,"Clean, comfortable hotel","We came here for 3-day break away from all the COVID at-home work stress, and we were pleasantly surprised by the very friendly staff, comfortable and spacious room, and well-managed and safe breakfast access.  Exercise room and outdoor heated pool are all very well managed for COVID-safe access.  Bravo to management and staff for making our visit such a pleasant experience.",May 2021,none,none,"Hi josephy759,  We appreciate being your little getaway from all the craziness COVID has brought. We take our guest safety very seriously and we're proud and happy to see that you noticed all our efforts. Please come back soon as we're excited to welcome you!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,123,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Nice Stay,"Yes, this property Holiday Inn Express Newport Beach is now one of my favorites. The staff is great! Great recommendations for dinner. Very informative staff. Very clean hotel. Perfect location for dining. I can't wait to go back.",May 2021,none,none,"Hello O7034Dchristinel!   Thank you for the awesome review! We appreciate your compliments and we're happy that you had an opportunity to experience the foodie scene in Newport! There are some G-E-M-S in the area and we're happy to assist.   Please come back and visit soon!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,124,99
23 helpful votes,57 contributions,4.0 of 5 bubbles,Good hotel,Good hotel but WiFi is slow. But what hotel isn't. Pool has a nice area with Cabana built in and shade for most of the day. Standard breakfast.  Hotel store has a nice selection of beverages and snacks. Rooms and bathrooms are standard for HIE.  Great walking distance to Rolf's wine store and several local restaurants.,August 2020,none,none,"Hi silverowl73,  Thank you so much for reviewing us on TripAdvisor.com! We appreciate the honest review and will be looking into our guest WIFI. We apologize that it was slow during your visit. We typically don't hear that very often so we appreciate you bringing it to our attention so we can get to the bottom of it. I'm so happy you had a chance to enjoy the area and our hotel amenities.   Please come back soon!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,125,99
25 helpful votes,59 contributions,4.0 of 5 bubbles,Nice staff and good location,"Good price and clean room. Continental breakfast is basic clean and served to you, fine , no frills.The staff is very nice and professional. Good location with several restaurants within walking distance. First night I stepped into shower and turned to get shampoo and water stopped completely no hot or cold water. They did offer another room but after long drive I did not want to pack up and move. Next am shower working but shower gel dispenser was either empty or broken , no shower gel.",April 2021,none,none,"Hi vs640!   Thanks for staying with us! I'm happy to hear that you enjoyed the area, the cleanliness of the property, and staff. I apologize for the body wash dispenser being broken and for the shower not working properly. I will definitely share this information with my team to help us improve.   Please think of us next time you're in the area.   All the best, David Arriola General Manager Holiday Inn Express Newport Beach",none,none,none,none,none,none,126,99
47 helpful votes,54 contributions,5.0 of 5 bubbles,Quick beach trip,We had a great stay. The staff were super friendly and efficient. The hotel was clean and very sanitary. The pool was clean and fun. Great location!  7 minute drive to the beach and restaurant area of Newport. Highly recommended!,April 2021,none,none,"Hi 297cherylj,  Wow! Thank you for the 5-star review! We are so excited to hear that you enjoyed the staff, location and hotel amenities. We love our little hotel and we're glad you loved it too. Please come back soon. The weather is starting to get warm so the beach is calling your name!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,127,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Wonderful Hotel,"My boyfriend and I stayed here for one night and it was a pleasant stay. The room was very clean and the atmosphere of the hotel was calm. We got a good rate on the room, too considering how close we were to the beach. The hotel staff were very nice as well.",April 2021,none,none,"Hi justminem!  Thank you so much for your review. It makes us so excited to see our guests happy all around. We take pride in our cleanliness and service so it's music to our ears that you recognize our efforts. Please come back soon as we're excited to see you again.  All the best, David Arriola General Manager Holiday Inn Express Newport Beach",none,none,none,none,none,none,128,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Perfect Wedding Weekend,"David, and his amazing team, welcomed my husband and I and several of our family members to the Holiday Inn Express this past weekend. There was so much going on with our wedding taking place across the street, I sincerely appreciated the kind service, very clean rooms, and perfect location. The team at this hotel are taking great care to provide safe accommodations during COVID, and the level of guest service we received was fantastic. We can’t wait to visit again soon.",April 2021,none,none,"Hi AmandaEnrigquez!   Thank you so much for your review! It was an absolute pleasure to assist you and your family. You looked STUNNING on your special day and we were so grateful for the flowers you gave the team. We wish you and your husband many years of happiness and cherished memories. Please come back and visit soon!   All the best,  David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,129,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Reservations booked through a third party...,"We booked our reservations to stay at the Holiday Inn Express Newport Beach through a third party.  Upon arrival, we learned that they were sold out and no rooms were available.  The General Manager, David Arriola, was so friendly, helpful and kind.  He immediately went to work to find us another place to stay that was near the Holiday Inn Newport Beach location.  David went above and beyond and helped us out much more than the third party that we used to book the hotel. On our next visit to Newport Beach, we will be making the reservation directly with the Holiday Inn Express.  Thank you, David!!",March 2021,none,none,"Hi PalRet,  Awe, thank you so much for the kind review. You were an absolute joy to assist and I'm happy everything worked out for you. Please, please, please, with an extra emphasis on please, come back and visit soon as it would be my pleasure to have you stay with us on your next visit.   Have a fantastic week and we'll see you soon!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,130,99
1 helpful vote,8 contributions,5.0 of 5 bubbles,Better than the Rosebud,"Great front desk staff, especially David and Elisa. Yummy breakfast with hot food included, especially the warm cinnamon rolls. Breakfast gets busy, so come early. Nice selection of food items for the whole family in their market including tall can Golden Road Mango, chocolate milk, bumblebee tuna, hot pockets and soup. Rooms were comfy. Good selection of TV channels. Pool was by reservation and fun for the kids. Spa was nice and bubbly. Nice that they had full stock of clean towels by the pool. Great service all around. Would stay here again. Close proximity to bunnyhenge, Duffy boats, cute beaches, and cute parks. If you walk  up the stairs next door, you can picnic and watch the sunset at Cliff Street park. Thanks Holiday Inn!",March 2021,none,none,"HI PartyOfF1ve!   Thank you so much for the kind review. I will be sure to share your comments with Elisa. She's a superstar and we value her so much.  We are also happy to hear that you had an opportunity to enjoy the area and hotel amenities. You couldn't have picked a better weekend to visit! Please come back soon as we're excited to welcome you back to the hotel.  All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,131,99
41 helpful votes,42 contributions,5.0 of 5 bubbles,Hits all the right notes,"Visiting our parents who live close by.  Stayed for a week.  Very well located to access all of the NB attractions.  Friendly staff, especially those who served us free breakfast--in a COVID-sensitive manner.  Great, newer shower and super comfy beds.  Pool and hot tub are relatively petite but clean and welcoming.  Exercise room closed due to COVID, but staff gave me good walking suggestions to substitute.  Very strict about mask wearing in public spaces (thank you!).  A lot for your money.",March 2021,none,none,"Hi 291marionh,  Thank you so much for your positive review. We are so happy to hear that you enjoyed your stay and had an opportunity to enjoy our hotel amenities. We are also happy to see you recognized our COVID-19 efforts as your safety is our top priority. Please come back and visit soon!   All the best, David Arriola General Manager  Holiday Inn Express Newport Beach",none,none,none,none,none,none,132,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Amazing stay,It’s my second time here and it’s honestly one of the best hotels I’ve stayed. The staff are so friendly and polite and it was very easy and quick to check in. They also offer breakfast which was my favorite part of my visit.,March 2021,none,none,"Hi J5893DBjenniferI,  Welcome back and thank you so much for visiting us again. It was honestly a pleasure to have you and we are so happy that you enjoyed your stay (yet again). Breakfast is our favorite meal of the day as well and it brings us joy to serve it hot and fresh for our amazing guests like yourself.   We are looking forward to having you back for the third time!   All the best, David Arriola General Manager Holiday Inn Express Newport Beach",none,none,none,none,none,none,133,99
7 helpful votes,11 contributions,5.0 of 5 bubbles,Great place to stay for two week visit.,"I needed an affordable place to stay for two weeks while recovering from surgery.  The hotel is in a great location right on Hwy 1.  I never was disturbed by traffic noises.  The bed was very comfortable.  The refrigerator was much bigger than those in most hotels and worked very well.  I filled it up as I was staying there two weeks.  Starbucks, and a great bakery (C'est Si Bon Bakery) are within easy walking distance.  Fashion Island and Pacific City are 10 minute drive away and have shopping and great restaurants.  Huntington Beach is 10 minute drive north on Hwy 1 and very clean and nice.  A good variety for breakfast (and even some hot food) which was unexpected during covid times.  The staff was very nice and helpful whenever I had a need for something.  They always wore",February 2021,none,none,"Hi Panteraluvr,  Thank you so much for your positive review. It was a pleasure having you stay with us for those two weeks and we are so happy you had an opportunity to explore some of the local eateries. I must say C'est Si Bon is one of my personal favs! We hope you come back soon!   All the best, David Arriola",none,none,none,none,none,none,134,99
3 helpful votes,2 contributions,5.0 of 5 bubbles,Great place!,"Hot tub and pool were open.  Hot breakfast was fantastic.  Staff was helpful and kind every step of the way!   I even heard the front desk tell another guest about a “quiet guarantee”.  That if the room next to them is noisy & won’t be quiet, you can get moved.  Certainly not an issue I had, but it helped to know it was available.  Also parking was only $15 - not $15 per day like I thought.  It’s self park and in and out as much as you need which was perfect for us!!  Will definitely stay here again.",March 2021,none,none,"Hi Letstraveltheearth,  Thank you so much for your review. We're so happy to hear you enjoyed your stay and had a chance to enjoy our amenities on site. We take guest enjoyment very seriously and will do everything to ensure everyone has a restful sleep.  Please come back soon!   All the best, David Arriola",none,none,none,none,none,none,135,99
115 helpful votes,182 contributions,5.0 of 5 bubbles,Great Stay,Excellent experience. Clean bright property in a very convenient location. The front desk staff was professional and very  friendly. Breakfast was very good as well. The breakfast staff was great too. We watched the sunset a couple times from the very cute neighborhood John Wayne Park just behind the hotel up on a hill. There are steps leading to the park about a 3 minute walk from the hotel. We absolutely plan to stay here again in the future.,March 2021,none,none,"Hi Not-too-picky-in-CT!   Thanks for the 5 -star review! It's so great to hear you enjoyed working with our staff. We take pride in providing excellent customer service to all our guests to give them the true home-away-from-home experience.  Please come back soon as we're excited to welcome you back to our hotel.   All the best, David Arriola",none,none,none,none,none,none,136,99
1 helpful vote,1 contribution,5.0 of 5 bubbles,Visiting for a wedding,"Right across the street from Wild Goose yacht which was so perfect to attend our friends wedding! Also, little Irish pub within walking. Best continental breakfast with lots of options. Room was clean and big, good quality and big sized shampoo/conditioner. Will definitely be coming back!",February 2021,none,none,"Hi DevineTraveler15,  Thank you for reviewing us on TripAdvisor! We appreciate the positive feedback and we're so happy you enjoyed your stay! It's so great to hear that you had an opportunity to take advantage of all the things within walking distance of hotel. Please come back soon as we would be delighted to welcome you.   All the best, David Arriola  General Manager",none,none,none,none,none,none,137,99
1 helpful vote,2 contributions,5.0 of 5 bubbles,"great staff, comfy beds, clean rooms, solid breakfast","Stayed here for awhile and gotta say they were nothing but great. The staff was all sooo nice and the rooms were really nice too. The bathrooms were really solid with great water pressure out of the shower and actually really nice toiletries that they stock the shower with.   They have a solid little pool and spa, and the breakfast was actually really good! I loved the cinnamon rolls and coffee.  Want to give a big shout out to all the staff at the hotel from all the people working the front desk to the cleaning staff and the staff who serve breakfast. You guys made me feel like I was at home",February 2021,none,none,"Hi Brandon0788,  Thanks for the great review! It was a pleasure serving you while you were staying with us. We take pride in our service and giving our guests a home away from home experience. We hope to see you soon and wishing you the best!   We look forward to your return, David Arriola General Manager",none,none,none,none,none,none,138,99
2 helpful votes,3 contributions,5.0 of 5 bubbles,Anniversary,My son and I stayed here for my 23rd Wedding Anniversary W/O my husband who passed in February 2020. The general manager David knew why we were going to be there and he added some special touches that made our stay even better. The staff opened the pool area early this morning so my son and I could have breakfast at the cabana. We definitely recommend this hotel. Thank you staff for making a sad day a bit more bearable 💜,January 2021,none,none,"Hi Jacqueline,  It's a pleasure. Again, we want to express our deepest condolences for your loss. We hope you come back for another trip and we'll gladly accept you with open arms (social distancing arms of course).   All the best, David Arriola General Manager",none,none,none,none,none,none,139,99
2 helpful votes,1 contribution,5.0 of 5 bubbles,Awesome stay,Awesome place great views and location the staff is super friendly and made our stay pleasurable thank you guys you guys are awesome we will be sure to be staying at holiday in our next trip to the oc,December 2020,none,none,"Good day Sickboy1909,  Thank you for reviewing us on TripAdvisor.com! We appreciate the comments about our friendly staff and love that you enjoyed the location. Please come back soon as we are excited to see you soon.  All the best, David Arriola General Manager",none,none,none,none,none,none,140,99
4 helpful votes,2 contributions,5.0 of 5 bubbles,Optical Lens Sales,"The staff could not be more friendly and accommodating. Prior arrival, Christian provided excellent customer service to ensure a comfortable and safe stay. Katie was beyond friendly and knowledgeable with suggestions with local attractions, food, and meeting my needs. Location is perfect for business and pleasure. Would highly recommend!",November 2020,none,none,"Hi Laura P,  Thank you so much for your raving review. We appreciate the team member shout outs! Christian and Katie are some of our superstars and I know they'll appreciate reading your comments. If you find yourself returning for business, your company may be eligible for a corporate discount. Please reach out to Ryan Ehrich, Director of Sales, at ryane@dknhotels.com.   We look forward to your return!   Best regards, David Arriola General Manager",none,none,none,none,none,none,141,99
